Date,V7.3 (no overlay),V7.3 + V2 (original),V7.3 + V2 (tuned),A voltgt15 db0,A voltgt15 db10,A voltgt20 db0,A voltgt20 db10,A voltgt25 db0,A voltgt25 db10,A voltgt30 db0,A voltgt30 db10,A invvol-only,A voltgt20+invvol db10,A voltgt25+invvol db10,CONTROL universe equal weight,CONTROL SPY buy&hold,CONTROL QQQ buy&hold
2025-08-26,272567.10454814247,254202.76560163958,276920.42706898315,172823.51855358272,175842.98781958062,201806.80314794678,198816.1586306094,220701.3048669763,215071.86220871456,232394.75513903552,225520.67124227245,226102.79823431507,170381.63651856748,183076.04794358308,157059.26799041967,139075.19226087615,142231.54836439985
2025-08-27,271511.19507448224,253217.99853345516,275847.6530712665,172360.72268795906,175384.9081565392,201088.14749116407,198168.1867417096,219846.3205538673,214238.68603655545,231494.47106408436,224647.016977699,226143.07659202776,170411.98860866524,183108.6614388838,156561.99802879908,139392.06851551056,142450.13424353677
2025-08-28,273675.0086746457,255236.02415808014,278046.02615538565,173316.54849852377,176323.62404987376,202572.40799711223,199731.9590836001,221598.38996017617,215946.06529360556,233339.37062601105,226437.34562488113,227808.3100295891,171666.83905940186,184457.00546219083,157961.88240007052,139885.71436173114,143341.86699599586
2025-08-29,268047.5402637075,249987.70912106262,272328.6782815194,170865.8584924907,173882.28897545385,198766.8376221842,195607.15870967144,217041.75197757475,211505.6537748802,228541.30761110442,221781.2061559112,223586.7430150259,168485.64226647813,181038.79121986072,157023.6213916906,139051.47310210147,141682.6124848195
2025-09-02,266862.65881052584,248882.65962212105,271124.8724202613,170338.6890208565,173368.25807568734,197925.37363779978,194711.806210876,216082.33729228692,210570.71094289457,227531.06011393326,220800.84111477004,222534.87857832687,167693.00110714702,180187.09373735683,155933.78542248876,138021.07985361436,140495.29304311553
2025-09-03,266996.51469552313,249007.4969028882,271260.8661928796,170385.78451285826,173426.32807148265,197998.0233128953,194875.75770717676,216190.72222939075,210676.33129829913,227645.18762638362,220911.59281051985,222828.71281409354,167914.42232946743,180425.0121136652,156365.93136268662,138769.07809230385,141600.63898998708
2025-09-04,269533.5482876069,251373.5966440917,273838.4201753122,171496.9742131791,174526.95603436854,199712.14853521498,196731.5583421558,218244.9929573,212678.20360801928,229808.30008776893,223010.72182903963,224742.75151658684,169356.76204855717,181974.81443367183,157583.5992068481,139928.84252367594,142882.3333170862
2025-09-05,271347.4184246887,253065.25641372093,275681.2606524896,172220.56106071547,175313.85779244744,200828.3562048349,198093.87362310154,219713.70836511438,214109.4563955986,231354.83266388433,224511.50898946807,225095.8300627708,169622.82731173927,182260.70308853954,158498.22867765,139523.56817029903,143088.5026450362
2025-09-08,275022.3599256737,256492.59697458317,279414.89671100583,173824.1283872631,176918.44352190068,203306.94775283427,200701.82457161124,222689.35865835779,217009.2065816499,234488.14228203316,227552.13737142982,227776.48020315001,171642.85343002822,184431.2327655382,159742.6691945749,139866.33196445985,143786.4826207322
2025-09-09,277598.2278459065,258894.91456251527,282031.90526648314,174958.7449566289,178073.25786964846,205075.0566722902,202447.27739601527,224775.0740718256,219041.72151527164,236684.36546745888,229683.39772056602,229350.79746018193,172829.1932398281,185705.961711299,160286.67528617062,140189.67345250116,144193.84859190776
2025-09-10,285782.1575664424,266527.448106497,290346.5451312987,178563.59681666008,181742.28118718736,210692.611447293,207992.8502622446,231401.71367037954,225499.33498296735,243662.1053037901,236454.7406052275,235093.24322354203,177156.4608120165,190355.63559457773,159809.38300441366,140594.93450292863,144241.0436149174
2025-09-11,283289.4423295433,264202.6807501149,287814.0173374264,177465.60728533316,180624.74589051714,208981.5796007429,206303.74313974616,229383.32811957193,223532.432524783,241536.7793292164,234392.28037411024,233605.79222145048,176035.5797881784,189151.24249064794,161758.7836095421,141763.31924550992,145080.6086596424
2025-09-12,287361.63127869694,268000.50402245496,291951.24550652143,179259.32233531936,182450.39160328242,211776.7825481276,209063.12907214471,232680.6350936949,226745.6348736583,245008.78801231593,237761.58932561026,236696.01472580427,178364.2425540088,191653.40401974638,162109.11467284648,141715.86762501113,145721.44824287988
2025-09-15,289197.6446006136,269712.8150692572,293816.5828297922,180020.21230251202,183273.51398085133,212984.2078895399,210307.24357553635,234167.28014050607,228194.35996775667,246574.2001961749,239280.69764741167,238397.15667596948,179646.1521618641,193030.82326293743,164141.89930606593,142470.35770300633,146968.37925878042
2025-09-16,287609.38338328025,268231.5637105751,292202.95459930494,179365.31687008395,182561.4639462431,211953.70516685685,209231.0101996281,232881.24335438624,226941.12620628698,245220.02513051208,237966.57818888465,236738.25589658314,178396.07373815143,191687.60681010145,164580.2175961425,142274.20571414888,146844.1834256628
2025-09-17,283081.84520901646,264009.0705848078,287603.1045665333,177454.25502335565,180531.67584936618,208946.57709914734,206163.07172662145,229215.23389755323,223368.6258931101,241359.7789458708,234220.51554560394,233608.5986512218,176037.69459657947,189153.51486443265,165524.68364889157,142097.44942551214,146551.08307878012
2025-09-18,288111.563788776,268699.9094712259,292713.1556104875,179538.19404886678,182786.60170772116,212225.73394367236,209571.2963611382,233287.86568306113,227337.37679255544,245648.19159089352,238382.07976718355,236735.75501990848,178394.1891818174,191685.58184348643,166351.54906681654,142761.37302401316,147872.52856242642
2025-09-19,291012.94610508543,271405.8097672144,295660.8775355333,180743.95777095816,184087.3508264388,214123.04874692395,211537.3233918333,235637.15454603304,229626.742190418,248121.95317735217,240782.66911412356,239154.05511046684,180216.51924690278,193643.6859747861,167570.47116445345,143468.46469330715,148873.53909382978
2025-09-22,289875.281208662,270344.79558695166,294505.04235321644,180277.40882468977,183577.31235164,213389.30967420415,210766.42190612826,234715.97175121913,228729.05606556853,247151.96321663086,239841.37081800125,238690.31153373464,179867.06143326382,193268.1915450384,169288.55296752506,144147.22108038573,149581.46443897465
2025-09-23,288061.4203938653,268653.1445115141,292662.21134721563,179437.04166397796,182764.12139674218,212063.29996658326,209537.31832616808,233247.26389178634,227297.8106338336,245605.43858883402,238340.59137078532,236517.277729958,178229.55381023153,191508.6801902477,167096.06752008537,143362.55991315836,148587.89777403377
2025-09-24,287067.29271350964,267725.9966587808,291652.205894571,179058.78170092142,182318.43359584583,211466.44610738143,208863.68015013213,232442.30513998604,226513.3840177099,244757.8305869946,237518.05505575193,236021.06786795633,177855.63075839524,191106.89772140907,166767.51898996704,142906.42838423708,148066.26617856533
2025-09-25,285438.06239099114,266206.53650795727,289996.9542182783,178345.71313712257,181588.01627225103,210341.30000220082,207759.68539725384,231123.0951102036,225227.82316467943,243368.72465473454,236170.0379626704,234718.78406410577,176874.2840106131,190052.43499926786,164734.11495391122,142247.13421212617,147427.91293769007
2025-09-26,284915.32305612636,265719.0169856302,289465.86591950327,178139.82932178536,181353.66152164742,210016.43731057932,207405.46814826367,230699.8259358063,224815.35034487423,242923.02934631193,235737.5260281181,234834.79135980923,176961.70226923,190146.36642070924,165434.8492175556,143062.0861951303,148033.9740491048
2025-09-29,285829.27026282076,266571.3865624387,290394.4102910476,178427.6682602723,181763.4027739393,210473.01098214166,208024.7746432709,231439.8614636862,225536.50973800817,243702.27428733977,236493.7214166827,235857.97500674555,177732.73078185983,190974.840990084,166130.7954731033,143464.14123475316,148719.5374736139
2025-09-30,288673.273153752,269223.77339925914,293283.83635164174,179652.14439368545,183038.4275210105,212400.91470323654,209951.9203791208,233742.68942274794,227780.5993132838,246127.11332486177,238846.8353114832,238098.5937597238,179421.16760319893,192789.07606124147,167018.55217984217,144004.54694810387,149126.90344478944
2025-10-01,289299.32219581894,269807.6420878873,293919.884375055,179883.286501495,183319.09812934953,212764.84154312158,210376.14207935162,234249.60987715848,228274.58971441654,246660.8920215881,239364.82518568897,238507.9348797469,179729.6299949452,193120.52067448755,171801.5578523689,144495.2528425077,149842.27265639682
2025-10-02,291616.0219960901,271968.25313181337,296273.58549076825,180944.06016331556,184357.72210061888,214435.00026166093,211945.97808604955,236125.473326464,230102.60539168934,248636.14462482205,241281.6511170137,239743.622169893,180660.79238817707,194121.06001916042,172108.1419999632,144661.67273946307,150458.27913726043
2025-10-03,285263.9598542162,266044.16421281244,289820.0709919717,178228.23033566464,181509.96253903443,210159.00149964826,207641.71049560502,230982.12190982202,225090.44577696593,243220.2822501752,236025.9863867344,236304.14141583192,178068.9431752198,191336.10313959557,174741.7849151883,144659.53096461017,149824.88342048545
2025-10-06,288451.08708393807,269016.55722209613,293058.1016231474,179623.75880322506,183024.91090828954,212328.59039520368,209921.95731796525,233562.78232936453,227605.2811219308,245937.67418701967,238662.99965865124,239046.4452634832,180135.42895532848,193556.5539903108,177792.2016755735,145178.3193851909,150950.1049456306
2025-10-07,287770.81088334275,268382.1149556642,292366.9603487592,179300.47776920133,182695.50859066323,211827.83968487688,209426.8823539931,233011.95340453796,227068.50222661672,245357.66061081667,238100.1425022723,237866.75831363877,179246.46608240643,192601.358272811,176057.32849467697,144640.0687496425,150155.24858155305
2025-10-08,290724.3597258586,271136.6670332222,295367.68198094034,180704.06402286194,184125.6715643139,214001.94437879435,211576.3447128392,235403.48221580897,229399.03015564673,247875.90015107798,240543.89417441652,239797.65765053764,180701.51127221656,194164.81269414898,177561.92635557812,145502.56547379118,151876.60100928822
2025-10-09,291292.6245228412,271666.6447178973,295945.02285459253,180974.1149683559,184400.83588872754,214420.2435938686,211989.90272596173,235863.61397826776,229847.42530706205,248360.4111435832,241014.07365066442,239902.35911217317,180780.40992592036,194249.58975113294,178087.73515803108,145081.0482192007,151692.79360197403
2025-10-10,279358.1812100066,260536.2902275127,283819.96783557424,175302.6256948901,178621.95771632198,205635.31041374768,203304.5421504216,226200.13233263753,220430.43072156055,238184.92780341726,231139.57441028408,231239.62717947102,174252.5365208072,187235.35224934737,172166.57030881188,141159.81764316966,146426.88724566254
2025-10-13,288978.93346948794,269508.8397051274,293594.37854018627,179820.96540751174,183280.5038903733,212647.52344231572,210306.1005969455,233990.1867524085,228021.78371232425,246387.723842587,239099.73714162575,237862.4740550011,179243.23764382163,192597.8892969917,175002.5072801871,143325.7905610253,149534.269415965
2025-10-14,285398.09995183884,266169.2665572434,289956.35351653496,178317.6141500373,181546.5980757714,210278.80504022198,207700.12816517605,231090.7369777679,225196.29039325006,243334.65208652438,236136.9732386016,235209.19934235993,177243.84050586738,190449.52557795626,174698.8087884679,143150.69714106314,148538.2164086619
2025-10-15,287793.07653435395,268402.8804477964,292389.581617005,179351.25890804164,182706.29003067265,211907.4419587994,209443.0863110955,233029.9822060694,227086.071166325,245376.64463503833,238118.5649915526,236931.1238164953,178541.41095681122,191843.77248707827,176177.62653683123,143786.23224555116,149586.42196307494
2025-10-16,288243.7348625498,268823.17545573105,292847.4376628146,179534.2784822813,182924.50712783908,212195.81224570965,209771.05553212666,233394.886405521,227441.66773042848,245760.88260831122,238491.43745847826,237216.12672869035,178756.17726210045,192074.54011677834,172754.5094836582,142807.00214044456,149032.51339877013
2025-10-17,288529.1114696606,269089.32467753766,293137.3721802159,179678.04420128133,183062.69175887032,212422.3331618911,209978.74001875168,233625.95973945202,227666.84706167562,246004.19893528274,238727.55664864669,237782.57831478133,179183.0315469674,192533.1974998039,172817.830037076,143617.6173619453,150011.17717016186
2025-10-20,290538.63148774067,270963.4523239191,295178.9873726762,180546.5222658661,184035.73851648543,213791.4134933222,211441.1799066702,235253.09552636888,229252.4793893575,247717.5455011602,240390.22355081563,239323.13351595198,180343.92967990704,193780.58921751706,175569.4059420775,145111.31242907865,151901.4341116621
2025-10-21,287710.6680277845,268326.0242537454,292305.8569178299,179382.10607381395,182666.3863076961,211953.59105673363,209383.11304084855,232963.25491349248,227021.04589117627,245306.38192033058,238050.3806016996,237288.41747167427,178810.65255029206,192133.07412711234,175059.69340036693,145109.13074537757,151861.6981157391
2025-10-22,285710.49736681196,266460.6160470677,290273.74040631764,178533.4703909003,181697.8666817032,210614.17160414104,207927.47720197533,231343.6894286366,225442.7907693642,243601.00675496136,236395.4493112586,236533.26443515887,178241.60072436056,191521.6246687356,172825.0075919867,144354.73378802816,150398.66756306385
2025-10-23,288843.7237337753,269382.7397899839,293457.00929374143,179854.05122438056,183215.03283571877,212698.4719614056,210207.70092490347,233880.70558390158,227915.0950871629,246272.4420169411,238987.86527650492,238449.5240999445,179685.61406798288,193073.22530792403,174318.36581652897,145210.75197582055,151662.98781487573
